LKPR,SKBO,05:04+02:00,21:42-05:00,0,false|LKPR,SEQM,05:04+02:00,12:50-05:00,340|SEQM,SKBO,19:55-05:00,21:42-05:00,360
LKPR,SPIM,08:42+02:00,10:50-05:00,1,false|LKPR,EDDI,08:42+02:00,10:59+02:00,340|EDDI,SLLP,16:36+02:00,01:11-04:00,360|SLLP,SPIM,08:30-04:00,10:50-05:00,320
LKPR,SPIM,08:42+02:00,14:30-05:00,1,false|LKPR,EDDI,08:42+02:00,10:59+02:00,340|EDDI,SLLP,16:36+02:00,01:11-04:00,360|SLLP,SPIM,12:10-04:00,14:30-05:00,320
LKPR,SPIM,08:42+02:00,20:00-05:00,1,false|LKPR,EDDI,08:42+02:00,10:59+02:00,340|EDDI,SLLP,16:36+02:00,01:11-04:00,360|SLLP,SPIM,18:40-04:00,20:00-05:00,360
LKPR,SPIM,08:42+02:00,19:29-05:00,1,false|LKPR,EDDI,08:42+02:00,10:59+02:00,340|EDDI,SUAA,19:28+02:00,06:08-03:00,360|SUAA,SPIM,15:25-03:00,19:29-05:00,300
LKPR,SPIM,08:42+02:00,22:16-05:00,1,false|LKPR,EDDI,08:42+02:00,10:59+02:00,340|EDDI,SUAA,19:28+02:00,06:08-03:00,360|SUAA,SPIM,18:12-03:00,22:16-05:00,300
LKPR,SPIM,08:42+02:00,05:19-05:00,1,false|LKPR,EDDI,08:42+02:00,10:59+02:00,340|EDDI,LATI,15:54+02:00,18:32+02:00,300|LATI,SPIM,20:00+02:00,05:19-05:00,360
LKPR,SPIM,08:42+02:00,04:29-05:00,1,false|LKPR,EDDI,08:42+02:00,10:59+02:00,340|EDDI,LOWW,14:40+02:00,16:17+02:00,300|LOWW,SPIM,19:23+02:00,04:29-05:00,360
LKPR,SPIM,08:42+02:00,07:54-05:00,1,false|LKPR,EDDI,08:42+02:00,10:59+02:00,340|EDDI,EBCI,15:15+02:00,17:05+02:00,340|EBCI,SPIM,23:50+02:00,07:54-05:00,360
LKPR,SPIM,08:42+02:00,07:54-05:00,1,false|LKPR,EDDI,08:42+02:00,10:59+02:00,340|EDDI,EBCI,20:01+02:00,22:51+02:00,320|EBCI,SPIM,23:50+02:00,07:54-05:00,360
LKPR,SPIM,08:42+02:00,08:38-05:00,1,false|LKPR,EDDI,08:42+02:00,10:59+02:00,340|EDDI,UMMS,13:57+02:00,17:13+03:00,300|UMMS,SPIM,23:27+03:00,08:38-05:00,320
LKPR,SPIM,08:42+02:00,17:02-05:00,1,false|LKPR,EDDI,08:42+02:00,10:59+02:00,340|EDDI,UMMS,22:48+02:00,02:04+03:00,300|UMMS,SPIM,08:51+03:00,17:02-05:00,320
LKPR,SPIM,08:42+02:00,00:26-05:00,2,false|LKPR,EDDI,08:42+02:00,10:59+02:00,340|EDDI,UMMS,22:48+02:00,02:04+03:00,300|UMMS,SPIM,15:15+03:00,00:26-05:00,360
LKPR,SPIM,08:42+02:00,08:38-05:00,2,false|LKPR,EDDI,08:42+02:00,10:59+02:00,340|EDDI,UMMS,22:48+02:00,02:04+03:00,300|UMMS,SPIM,23:27+03:00,08:38-05:00,320
LKPR,SPIM,08:42+02:00,06:27-05:00,1,false|LKPR,EDDI,08:42+02:00,10:59+02:00,340|EDDI,LBSF,17:09+02:00,21:50+03:00,320|LBSF,SPIM,22:43+03:00,06:27-05:00,300
LKPR,SPIM,08:42+02:00,06:27-05:00,1,false|LKPR,EDDI,08:42+02:00,10:59+02:00,340|EDDI,LBSF,18:45+02:00,22:26+03:00,320|LBSF,SPIM,22:43+03:00,06:27-05:00,300
LKPR,SPIM,23:07+02:00,02:01-05:00,2,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,SKBO,03:48+02:00,09:41-05:00,300|SKBO,SPIM,22:45-05:00,02:01-05:00,340
LKPR,SPIM,23:07+02:00,02:01-05:00,2,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,SKBO,06:53+02:00,12:46-05:00,340|SKBO,SPIM,22:45-05:00,02:01-05:00,340
LKPR,SPIM,23:07+02:00,02:01-05:00,2,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,SKBO,14:07+02:00,20:00-05:00,300|SKBO,SPIM,22:45-05:00,02:01-05:00,340
LKPR,SPIM,23:07+02:00,14:58-05:00,1,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,SEQM,02:05+02:00,09:45-05:00,300|SEQM,SPIM,11:17-05:00,14:58-05:00,320
LKPR,SPIM,23:07+02:00,19:01-05:00,1,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,SEQM,02:05+02:00,09:45-05:00,300|SEQM,SPIM,16:20-05:00,19:01-05:00,320
LKPR,SPIM,23:07+02:00,19:01-05:00,1,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,SEQM,08:19+02:00,15:59-05:00,320|SEQM,SPIM,16:20-05:00,19:01-05:00,320
LKPR,SPIM,23:07+02:00,17:35-05:00,1,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,SVMI,03:48+02:00,09:20-04:00,360|SVMI,SPIM,13:09-04:00,17:35-05:00,360
LKPR,SPIM,23:07+02:00,23:12-05:00,1,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,SVMI,03:48+02:00,09:20-04:00,360|SVMI,SPIM,19:46-04:00,23:12-05:00,340
LKPR,SPIM,23:07+02:00,23:12-05:00,1,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,SVMI,13:44+02:00,19:16-04:00,320|SVMI,SPIM,19:46-04:00,23:12-05:00,340
LKPR,SPIM,23:07+02:00,22:32-05:00,1,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,SBBR,04:47+02:00,12:37-03:00,320|SBBR,SPIM,18:27-03:00,22:32-05:00,300
LKPR,SPIM,23:07+02:00,20:10-05:00,1,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,SPIM,12:16+02:00,20:10-05:00,340
LKPR,SPIM,23:07+02:00,05:36-05:00,2,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,SPIM,21:42+02:00,05:36-05:00,300
LKPR,SPIM,23:07+02:00,20:00-05:00,1,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,SLLP,06:17+02:00,15:52-04:00,360|SLLP,SPIM,18:40-04:00,20:00-05:00,360
LKPR,SPIM,23:07+02:00,19:29-05:00,1,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,SUAA,01:44+02:00,12:24-03:00,360|SUAA,SPIM,15:25-03:00,19:29-05:00,300
LKPR,SPIM,23:07+02:00,22:16-05:00,1,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,SUAA,01:44+02:00,12:24-03:00,360|SUAA,SPIM,18:12-03:00,22:16-05:00,300
LKPR,SPIM,23:07+02:00,23:33-05:00,1,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,LATI,03:13+02:00,06:51+02:00,340|LATI,SPIM,14:14+02:00,23:33-05:00,320
LKPR,SPIM,23:07+02:00,05:19-05:00,2,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,LATI,03:13+02:00,06:51+02:00,340|LATI,SPIM,20:00+02:00,05:19-05:00,360
LKPR,SPIM,23:07+02:00,05:19-05:00,2,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,LATI,15:54+02:00,18:32+02:00,300|LATI,SPIM,20:00+02:00,05:19-05:00,360
LKPR,SPIM,23:07+02:00,04:29-05:00,2,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,LOWW,07:30+02:00,09:07+02:00,360|LOWW,SPIM,19:23+02:00,04:29-05:00,360
LKPR,SPIM,23:07+02:00,04:29-05:00,2,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,LOWW,14:40+02:00,16:17+02:00,300|LOWW,SPIM,19:23+02:00,04:29-05:00,360
LKPR,SPIM,23:07+02:00,17:26-05:00,1,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,EBCI,02:37+02:00,04:27+02:00,340|EBCI,SPIM,09:22+02:00,17:26-05:00,360
LKPR,SPIM,23:07+02:00,20:08-05:00,1,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,EBCI,02:37+02:00,04:27+02:00,340|EBCI,SPIM,12:04+02:00,20:08-05:00,320
LKPR,SPIM,23:07+02:00,07:54-05:00,2,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,EBCI,02:37+02:00,04:27+02:00,340|EBCI,SPIM,23:50+02:00,07:54-05:00,360
LKPR,SPIM,23:07+02:00,20:08-05:00,1,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,EBCI,08:41+02:00,10:31+02:00,300|EBCI,SPIM,12:04+02:00,20:08-05:00,320
LKPR,SPIM,23:07+02:00,07:54-05:00,2,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,EBCI,08:41+02:00,10:31+02:00,300|EBCI,SPIM,23:50+02:00,07:54-05:00,360
LKPR,SPIM,23:07+02:00,07:54-05:00,2,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,EBCI,15:15+02:00,17:05+02:00,340|EBCI,SPIM,23:50+02:00,07:54-05:00,360
LKPR,SPIM,23:07+02:00,07:54-05:00,2,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,EBCI,20:01+02:00,22:51+02:00,320|EBCI,SPIM,23:50+02:00,07:54-05:00,360
LKPR,SPIM,23:07+02:00,17:02-05:00,1,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,UMMS,04:59+02:00,08:15+03:00,320|UMMS,SPIM,08:51+03:00,17:02-05:00,320
LKPR,SPIM,23:07+02:00,00:26-05:00,2,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,UMMS,04:59+02:00,08:15+03:00,320|UMMS,SPIM,15:15+03:00,00:26-05:00,360
LKPR,SPIM,23:07+02:00,08:38-05:00,2,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,UMMS,04:59+02:00,08:15+03:00,320|UMMS,SPIM,23:27+03:00,08:38-05:00,320
LKPR,SPIM,23:07+02:00,00:26-05:00,2,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,UMMS,06:33+02:00,10:49+03:00,340|UMMS,SPIM,15:15+03:00,00:26-05:00,360
LKPR,SPIM,23:07+02:00,08:38-05:00,2,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,UMMS,06:33+02:00,10:49+03:00,340|UMMS,SPIM,23:27+03:00,08:38-05:00,320
LKPR,SPIM,23:07+02:00,08:38-05:00,2,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,UMMS,13:57+02:00,17:13+03:00,300|UMMS,SPIM,23:27+03:00,08:38-05:00,320
LKPR,SPIM,23:07+02:00,19:11-05:00,1,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,LBSF,02:48+02:00,06:29+03:00,320|LBSF,SPIM,11:27+03:00,19:11-05:00,340
LKPR,SPIM,23:07+02:00,22:49-05:00,1,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,LBSF,02:48+02:00,06:29+03:00,320|LBSF,SPIM,14:05+03:00,22:49-05:00,340
LKPR,SPIM,23:07+02:00,06:27-05:00,2,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,LBSF,02:48+02:00,06:29+03:00,320|LBSF,SPIM,22:43+03:00,06:27-05:00,300
LKPR,SPIM,23:07+02:00,06:27-05:00,2,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,LBSF,10:30+02:00,14:11+03:00,320|LBSF,SPIM,22:43+03:00,06:27-05:00,300
LKPR,SPIM,23:07+02:00,06:27-05:00,2,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,LBSF,17:09+02:00,21:50+03:00,320|LBSF,SPIM,22:43+03:00,06:27-05:00,300
LKPR,SPIM,23:07+02:00,06:27-05:00,2,false|LKPR,EDDI,23:07+02:00,01:24+02:00,360|EDDI,LBSF,18:45+02:00,22:26+03:00,320|LBSF,SPIM,22:43+03:00,06:27-05:00,300
LKPR,SPIM,06:30+02:00,12:02-05:00,1,false|LKPR,LOWW,06:30+02:00,08:50+02:00,360|LOWW,SKBO,19:56+02:00,02:06-05:00,360|SKBO,SPIM,08:46-05:00,12:02-05:00,300
LKPR,SPIM,06:30+02:00,02:01-05:00,2,false|LKPR,LOWW,06:30+02:00,08:50+02:00,360|LOWW,SKBO,19:56+02:00,02:06-05:00,360|SKBO,SPIM,22:45-05:00,02:01-05:00,340
LKPR,SPIM,06:30+02:00,14:58-05:00,1,false|LKPR,LOWW,06:30+02:00,08:50+02:00,360|LOWW,SEQM,20:55+02:00,03:52-05:00,360|SEQM,SPIM,11:17-05:00,14:58-05:00,320
LKPR,SPIM,06:30+02:00,19:01-05:00,1,false|LKPR,LOWW,06:30+02:00,08:50+02:00,360|LOWW,SEQM,20:55+02:00,03:52-05:00,360|SEQM,SPIM,16:20-05:00,19:01-05:00,320
LKPR,SPIM,06:30+02:00,22:32-05:00,1,false|LKPR,LOWW,06:30+02:00,08:50+02:00,360|LOWW,SBBR,23:32+02:00,07:18-03:00,300|SBBR,SPIM,18:27-03:00,22:32-05:00,300
LKPR,SPIM,06:30+02:00,04:29-05:00,1,false|LKPR,LOWW,06:30+02:00,08:50+02:00,360|LOWW,SPIM,19:23+02:00,04:29-05:00,360
LKPR,SPIM,06:30+02:00,19:29-05:00,1,false|LKPR,LOWW,06:30+02:00,08:50+02:00,360|LOWW,SUAA,20:53+02:00,07:27-03:00,320|SUAA,SPIM,15:25-03:00,19:29-05:00,300
LKPR,SPIM,06:30+02:00,22:16-05:00,1,false|LKPR,LOWW,06:30+02:00,08:50+02:00,360|LOWW,SUAA,20:53+02:00,07:27-03:00,320|SUAA,SPIM,18:12-03:00,22:16-05:00,300
LKPR,SPIM,06:30+02:00,05:19-05:00,1,false|LKPR,LOWW,06:30+02:00,08:50+02:00,360|LOWW,LATI,14:23+02:00,17:24+02:00,320|LATI,SPIM,20:00+02:00,05:19-05:00,360
LKPR,SPIM,06:30+02:00,11:39-05:00,1,false|LKPR,LOWW,06:30+02:00,08:50+02:00,360|LOWW,LATI,23:06+02:00,02:07+02:00,320|LATI,SPIM,02:20+02:00,11:39-05:00,320
LKPR,SPIM,06:30+02:00,15:19-05:00,1,false|LKPR,LOWW,06:30+02:00,08:50+02:00,360|LOWW,LATI,23:06+02:00,02:07+02:00,320|LATI,SPIM,06:00+02:00,15:19-05:00,340
LKPR,SPIM,06:30+02:00,23:33-05:00,1,false|LKPR,LOWW,06:30+02:00,08:50+02:00,360|LOWW,LATI,23:06+02:00,02:07+02:00,320|LATI,SPIM,14:14+02:00,23:33-05:00,320
LKPR,SPIM,06:30+02:00,05:19-05:00,2,false|LKPR,LOWW,06:30+02:00,08:50+02:00,360|LOWW,LATI,23:06+02:00,02:07+02:00,320|LATI,SPIM,20:00+02:00,05:19-05:00,360
LKPR,SPIM,06:30+02:00,05:36-05:00,1,false|LKPR,LOWW,06:30+02:00,08:50+02:00,360|LOWW,EDDI,10:34+02:00,12:11+02:00,360|EDDI,SPIM,21:42+02:00,05:36-05:00,300
LKPR,SPIM,06:30+02:00,05:36-05:00,1,false|LKPR,LOWW,06:30+02:00,08:50+02:00,360|LOWW,EDDI,16:02+02:00,18:39+02:00,360|EDDI,SPIM,21:42+02:00,05:36-05:00,300
LKPR,SPIM,06:30+02:00,07:54-05:00,1,false|LKPR,LOWW,06:30+02:00,08:50+02:00,360|LOWW,EBCI,17:23+02:00,20:31+02:00,360|EBCI,SPIM,23:50+02:00,07:54-05:00,360
LKPR,SPIM,08:52+02:00,12:02-05:00,1,false|LKPR,LOWW,08:52+02:00,10:12+02:00,320|LOWW,SKBO,19:56+02:00,02:06-05:00,360|SKBO,SPIM,08:46-05:00,12:02-05:00,300
LKPR,SPIM,08:52+02:00,02:01-05:00,2,false|LKPR,LOWW,08:52+02:00,10:12+02:00,320|LOWW,SKBO,19:56+02:00,02:06-05:00,360|SKBO,SPIM,22:45-05:00,02:01-05:00,340
LKPR,SPIM,08:52+02:00,14:58-05:00,1,false|LKPR,LOWW,08:52+02:00,10:12+02:00,320|LOWW,SEQM,20:55+02:00,03:52-05:00,360|SEQM,SPIM,11:17-05:00,14:58-05:00,320
LKPR,SPIM,08:52+02:00,19:01-05:00,1,false|LKPR,LOWW,08:52+02:00,10:12+02:00,320|LOWW,SEQM,20:55+02:00,03:52-05:00,360|SEQM,SPIM,16:20-05:00,19:01-05:00,320
LKPR,SPIM,08:52+02:00,22:32-05:00,1,false|LKPR,LOWW,08:52+02:00,10:12+02:00,320|LOWW,SBBR,23:32+02:00,07:18-03:00,300|SBBR,SPIM,18:27-03:00,22:32-05:00,300
LKPR,SPIM,08:52+02:00,04:29-05:00,1,false|LKPR,LOWW,08:52+02:00,10:12+02:00,320|LOWW,SPIM,19:23+02:00,04:29-05:00,360
LKPR,SPIM,08:52+02:00,19:29-05:00,1,false|LKPR,LOWW,08:52+02:00,10:12+02:00,320|LOWW,SUAA,20:53+02:00,07:27-03:00,320|SUAA,SPIM,15:25-03:00,19:29-05:00,300
LKPR,SPIM,08:52+02:00,22:16-05:00,1,false|LKPR,LOWW,08:52+02:00,10:12+02:00,320|LOWW,SUAA,20:53+02:00,07:27-03:00,320|SUAA,SPIM,18:12-03:00,22:16-05:00,300
LKPR,SPIM,08:52+02:00,05:19-05:00,1,false|LKPR,LOWW,08:52+02:00,10:12+02:00,320|LOWW,LATI,14:23+02:00,17:24+02:00,320|LATI,SPIM,20:00+02:00,05:19-05:00,360
LKPR,SPIM,08:52+02:00,11:39-05:00,1,false|LKPR,LOWW,08:52+02:00,10:12+02:00,320|LOWW,LATI,23:06+02:00,02:07+02:00,320|LATI,SPIM,02:20+02:00,11:39-05:00,320
LKPR,SPIM,08:52+02:00,15:19-05:00,1,false|LKPR,LOWW,08:52+02:00,10:12+02:00,320|LOWW,LATI,23:06+02:00,02:07+02:00,320|LATI,SPIM,06:00+02:00,15:19-05:00,340
LKPR,SPIM,08:52+02:00,23:33-05:00,1,false|LKPR,LOWW,08:52+02:00,10:12+02:00,320|LOWW,LATI,23:06+02:00,02:07+02:00,320|LATI,SPIM,14:14+02:00,23:33-05:00,320
LKPR,SPIM,08:52+02:00,05:19-05:00,2,false|LKPR,LOWW,08:52+02:00,10:12+02:00,320|LOWW,LATI,23:06+02:00,02:07+02:00,320|LATI,SPIM,20:00+02:00,05:19-05:00,360
LKPR,SPIM,08:52+02:00,05:36-05:00,1,false|LKPR,LOWW,08:52+02:00,10:12+02:00,320|LOWW,EDDI,10:34+02:00,12:11+02:00,360|EDDI,SPIM,21:42+02:00,05:36-05:00,300
LKPR,SPIM,08:52+02:00,05:36-05:00,1,false|LKPR,LOWW,08:52+02:00,10:12+02:00,320|LOWW,EDDI,16:02+02:00,18:39+02:00,360|EDDI,SPIM,21:42+02:00,05:36-05:00,300
LKPR,SPIM,08:52+02:00,07:54-05:00,1,false|LKPR,LOWW,08:52+02:00,10:12+02:00,320|LOWW,EBCI,17:23+02:00,20:31+02:00,360|EBCI,SPIM,23:50+02:00,07:54-05:00,360
LKPR,SPIM,04:49+02:00,02:01-05:00,1,false|LKPR,EBCI,04:49+02:00,06:42+02:00,340|EBCI,SKBO,15:43+02:00,21:48-05:00,340|SKBO,SPIM,22:45-05:00,02:01-05:00,340
LKPR,SPIM,04:49+02:00,14:58-05:00,1,false|LKPR,EBCI,04:49+02:00,06:42+02:00,340|EBCI,SEQM,19:44+02:00,01:36-05:00,300|SEQM,SPIM,11:17-05:00,14:58-05:00,320
LKPR,SPIM,04:49+02:00,19:01-05:00,1,false|LKPR,EBCI,04:49+02:00,06:42+02:00,340|EBCI,SEQM,19:44+02:00,01:36-05:00,300|SEQM,SPIM,16:20-05:00,19:01-05:00,320
LKPR,SPIM,04:49+02:00,23:12-05:00,0,false|LKPR,EBCI,04:49+02:00,06:42+02:00,340|EBCI,SVMI,09:58+02:00,14:41-04:00,360|SVMI,SPIM,19:46-04:00,23:12-05:00,340
LKPR,SPIM,04:49+02:00,22:32-05:00,0,false|LKPR,EBCI,04:49+02:00,06:42+02:00,340|EBCI,SBBR,08:43+02:00,16:45-03:00,340|SBBR,SPIM,18:27-03:00,22:32-05:00,300
LKPR,SPIM,04:49+02:00,22:32-05:00,1,false|LKPR,EBCI,04:49+02:00,06:42+02:00,340|EBCI,SBBR,16:54+02:00,00:56-03:00,320|SBBR,SPIM,18:27-03:00,22:32-05:00,300
LKPR,SPIM,04:49+02:00,17:26-05:00,0,false|LKPR,EBCI,04:49+02:00,06:42+02:00,340|EBCI,SPIM,09:22+02:00,17:26-05:00,360
LKPR,SPIM,04:49+02:00,20:08-05:00,0,false|LKPR,EBCI,04:49+02:00,06:42+02:00,340|EBCI,SPIM,12:04+02:00,20:08-05:00,320
LKPR,SPIM,04:49+02:00,07:54-05:00,1,false|LKPR,EBCI,04:49+02:00,06:42+02:00,340|EBCI,SPIM,23:50+02:00,07:54-05:00,360
LKPR,SPIM,04:49+02:00,02:44-05:00,1,false|LKPR,EBCI,04:49+02:00,06:42+02:00,340|EBCI,SLLP,15:13+02:00,23:58-04:00,360|SLLP,SPIM,00:24-04:00,02:44-05:00,340
LKPR,SPIM,04:49+02:00,10:50-05:00,1,false|LKPR,EBCI,04:49+02:00,06:42+02:00,340|EBCI,SLLP,15:13+02:00,23:58-04:00,360|SLLP,SPIM,08:30-04:00,10:50-05:00,320
LKPR,SPIM,04:49+02:00,14:30-05:00,1,false|LKPR,EBCI,04:49+02:00,06:42+02:00,340|EBCI,SLLP,15:13+02:00,23:58-04:00,360|SLLP,SPIM,12:10-04:00,14:30-05:00,320
LKPR,SPIM,04:49+02:00,20:00-05:00,1,false|LKPR,EBCI,04:49+02:00,06:42+02:00,340|EBCI,SLLP,15:13+02:00,23:58-04:00,360|SLLP,SPIM,18:40-04:00,20:00-05:00,360
LKPR,SPIM,04:49+02:00,10:50-05:00,1,false|LKPR,EBCI,04:49+02:00,06:42+02:00,340|EBCI,SLLP,21:56+02:00,05:41-04:00,360|SLLP,SPIM,08:30-04:00,10:50-05:00,320
LKPR,SPIM,04:49+02:00,14:30-05:00,1,false|LKPR,EBCI,04:49+02:00,06:42+02:00,340|EBCI,SLLP,21:56+02:00,05:41-04:00,360|SLLP,SPIM,12:10-04:00,14:30-05:00,320
LKPR,SPIM,04:49+02:00,20:00-05:00,1,false|LKPR,EBCI,04:49+02:00,06:42+02:00,340|EBCI,SLLP,21:56+02:00,05:41-04:00,360|SLLP,SPIM,18:40-04:00,20:00-05:00,360
LKPR,SPIM,04:49+02:00,23:33-05:00,0,false|LKPR,EBCI,04:49+02:00,06:42+02:00,340|EBCI,LATI,08:39+02:00,11:34+02:00,340|LATI,SPIM,14:14+02:00,23:33-05:00,320
LKPR,SPIM,04:49+02:00,05:19-05:00,1,false|LKPR,EBCI,04:49+02:00,06:42+02:00,340|EBCI,LATI,08:39+02:00,11:34+02:00,340|LATI,SPIM,20:00+02:00,05:19-05:00,360
LKPR,SPIM,04:49+02:00,20:10-05:00,0,false|LKPR,EBCI,04:49+02:00,06:42+02:00,340|EBCI,EDDI,09:39+02:00,11:29+02:00,300|EDDI,SPIM,12:16+02:00,20:10-05:00,340
LKPR,SPIM,04:49+02:00,05:36-05:00,1,false|LKPR,EBCI,04:49+02:00,06:42+02:00,340|EBCI,EDDI,09:39+02:00,11:29+02:00,300|EDDI,SPIM,21:42+02:00,05:36-05:00,300
LKPR,SPIM,04:49+02:00,05:36-05:00,1,false|LKPR,EBCI,04:49+02:00,06:42+02:00,340|EBCI,EDDI,14:30+02:00,16:20+02:00,340|EDDI,SPIM,21:42+02:00,05:36-05:00,300
LKPR,SPIM,04:49+02:00,00:26-05:00,1,false|LKPR,EBCI,04:49+02:00,06:42+02:00,340|EBCI,UMMS,10:57+02:00,15:04+03:00,300|UMMS,SPIM,15:15+03:00,00:26-05:00,360
LKPR,SPIM,04:49+02:00,08:38-05:00,1,false|LKPR,EBCI,04:49+02:00,06:42+02:00,340|EBCI,UMMS,10:57+02:00,15:04+03:00,300|UMMS,SPIM,23:27+03:00,08:38-05:00,320
LKPR,SPIM,04:49+02:00,08:38-05:00,1,false|LKPR,EBCI,04:49+02:00,06:42+02:00,340|EBCI,UMMS,18:09+02:00,23:16+03:00,320|UMMS,SPIM,23:27+03:00,08:38-05:00,320
LKPR,SPIM,04:49+02:00,06:27-05:00,1,false|LKPR,EBCI,04:49+02:00,06:42+02:00,340|EBCI,LBSF,13:57+02:00,18:06+03:00,300|LBSF,SPIM,22:43+03:00,06:27-05:00,300
LKPR,SPIM,10:45+02:00,02:01-05:00,1,false|LKPR,EBCI,10:45+02:00,12:38+02:00,340|EBCI,SKBO,15:43+02:00,21:48-05:00,340|SKBO,SPIM,22:45-05:00,02:01-05:00,340
LKPR,SPIM,10:45+02:00,14:58-05:00,1,false|LKPR,EBCI,10:45+02:00,12:38+02:00,340|EBCI,SEQM,19:44+02:00,01:36-05:00,300|SEQM,SPIM,11:17-05:00,14:58-05:00,320
LKPR,SPIM,10:45+02:00,19:01-05:00,1,false|LKPR,EBCI,10:45+02:00,12:38+02:00,340|EBCI,SEQM,19:44+02:00,01:36-05:00,300|SEQM,SPIM,16:20-05:00,19:01-05:00,320
LKPR,SPIM,10:45+02:00,22:32-05:00,1,false|LKPR,EBCI,10:45+02:00,12:38+02:00,340|EBCI,SBBR,16:54+02:00,00:56-03:00,320|SBBR,SPIM,18:27-03:00,22:32-05:00,300
LKPR,SPIM,10:45+02:00,07:54-05:00,1,false|LKPR,EBCI,10:45+02:00,12:38+02:00,340|EBCI,SPIM,23:50+02:00,07:54-05:00,360
LKPR,SPIM,10:45+02:00,02:44-05:00,1,false|LKPR,EBCI,10:45+02:00,12:38+02:00,340|EBCI,SLLP,15:13+02:00,23:58-04:00,360|SLLP,SPIM,00:24-04:00,02:44-05:00,340
LKPR,SPIM,10:45+02:00,10:50-05:00,1,false|LKPR,EBCI,10:45+02:00,12:38+02:00,340|EBCI,SLLP,15:13+02:00,23:58-04:00,360|SLLP,SPIM,08:30-04:00,10:50-05:00,320
LKPR,SPIM,10:45+02:00,14:30-05:00,1,false|LKPR,EBCI,10:45+02:00,12:38+02:00,340|EBCI,SLLP,15:13+02:00,23:58-04:00,360|SLLP,SPIM,12:10-04:00,14:30-05:00,320
LKPR,SPIM,10:45+02:00,20:00-05:00,1,false|LKPR,EBCI,10:45+02:00,12:38+02:00,340|EBCI,SLLP,15:13+02:00,23:58-04:00,360|SLLP,SPIM,18:40-04:00,20:00-05:00,360
LKPR,SPIM,10:45+02:00,10:50-05:00,1,false|LKPR,EBCI,10:45+02:00,12:38+02:00,340|EBCI,SLLP,21:56+02:00,05:41-04:00,360|SLLP,SPIM,08:30-04:00,10:50-05:00,320
LKPR,SPIM,10:45+02:00,14:30-05:00,1,false|LKPR,EBCI,10:45+02:00,12:38+02:00,340|EBCI,SLLP,21:56+02:00,05:41-04:00,360|SLLP,SPIM,12:10-04:00,14:30-05:00,320
LKPR,SPIM,10:45+02:00,20:00-05:00,1,false|LKPR,EBCI,10:45+02:00,12:38+02:00,340|EBCI,SLLP,21:56+02:00,05:41-04:00,360|SLLP,SPIM,18:40-04:00,20:00-05:00,360
LKPR,SPIM,10:45+02:00,09:58-05:00,1,false|LKPR,EBCI,10:45+02:00,12:38+02:00,340|EBCI,SUAA,19:25+02:00,05:18-03:00,300|SUAA,SPIM,05:54-03:00,09:58-05:00,360
