LBSF,SKBO,02:46+03:00,21:42-05:00,0,false|LBSF,SEQM,02:46+03:00,09:29-05:00,360|SEQM,SKBO,19:55-05:00,21:42-05:00,360
LBSF,SLLP,03:30+03:00,18:21-04:00,1,false|LBSF,SPIM,03:30+03:00,11:14-05:00,320|SPIM,SABE,19:41-05:00,02:35-03:00,300|SABE,SLLP,15:33-03:00,18:21-04:00,360
LBSF,SLLP,03:30+03:00,23:58-04:00,1,false|LBSF,SPIM,03:30+03:00,11:14-05:00,320|SPIM,EBCI,14:34-05:00,12:38+02:00,360|EBCI,SLLP,15:13+02:00,23:58-04:00,360
LBSF,SLLP,11:27+03:00,08:46-04:00,1,false|LBSF,SPIM,11:27+03:00,19:11-05:00,340|SPIM,SEQM,22:03-05:00,01:44-05:00,320|SEQM,SLLP,03:09-05:00,08:46-04:00,340
LBSF,SLLP,11:27+03:00,13:02-04:00,1,false|LBSF,SPIM,11:27+03:00,19:11-05:00,340|SPIM,SEQM,22:03-05:00,01:44-05:00,320|SEQM,SLLP,08:25-05:00,13:02-04:00,320
LBSF,SLLP,11:27+03:00,21:09-04:00,1,false|LBSF,SPIM,11:27+03:00,19:11-05:00,340|SPIM,SEQM,22:03-05:00,01:44-05:00,320|SEQM,SLLP,16:32-05:00,21:09-04:00,320
LBSF,SLLP,11:27+03:00,01:46-04:00,2,false|LBSF,SPIM,11:27+03:00,19:11-05:00,340|SPIM,SEQM,22:03-05:00,01:44-05:00,320|SEQM,SLLP,20:09-05:00,01:46-04:00,320
LBSF,SLLP,11:27+03:00,23:45-04:00,0,false|LBSF,SPIM,11:27+03:00,19:11-05:00,340|SPIM,SLLP,19:25-05:00,23:45-04:00,360
LBSF,SLLP,11:27+03:00,06:49-04:00,1,false|LBSF,SPIM,11:27+03:00,19:11-05:00,340|SPIM,SABE,19:41-05:00,02:35-03:00,300|SABE,SLLP,03:01-03:00,06:49-04:00,300
LBSF,SLLP,11:27+03:00,18:21-04:00,1,false|LBSF,SPIM,11:27+03:00,19:11-05:00,340|SPIM,SABE,19:41-05:00,02:35-03:00,300|SABE,SLLP,15:33-03:00,18:21-04:00,360
LBSF,SLLP,11:27+03:00,20:34-04:00,1,false|LBSF,SPIM,11:27+03:00,19:11-05:00,340|SPIM,SUAA,23:36-05:00,07:40-03:00,320|SUAA,SLLP,17:38-03:00,20:34-04:00,360
LBSF,SLLP,14:05+03:00,20:34-04:00,1,false|LBSF,SPIM,14:05+03:00,22:49-05:00,340|SPIM,SUAA,23:36-05:00,07:40-03:00,320|SUAA,SLLP,17:38-03:00,20:34-04:00,360
LBSF,SLLP,22:43+03:00,02:28-04:00,2,false|LBSF,SPIM,22:43+03:00,06:27-05:00,300|SPIM,SKBO,08:02-05:00,12:18-05:00,300|SKBO,SLLP,21:33-05:00,02:28-04:00,360
LBSF,SLLP,22:43+03:00,21:09-04:00,1,false|LBSF,SPIM,22:43+03:00,06:27-05:00,300|SPIM,SEQM,12:52-05:00,15:33-05:00,360|SEQM,SLLP,16:32-05:00,21:09-04:00,320
LBSF,SLLP,22:43+03:00,01:46-04:00,2,false|LBSF,SPIM,22:43+03:00,06:27-05:00,300|SPIM,SEQM,12:52-05:00,15:33-05:00,360|SEQM,SLLP,20:09-05:00,01:46-04:00,320
LBSF,SLLP,22:43+03:00,12:57-04:00,1,false|LBSF,SPIM,22:43+03:00,06:27-05:00,300|SPIM,SLLP,08:37-05:00,12:57-04:00,360
LBSF,SLLP,22:43+03:00,18:19-04:00,1,false|LBSF,SPIM,22:43+03:00,06:27-05:00,300|SPIM,SLLP,14:59-05:00,18:19-04:00,360
LBSF,SLLP,22:43+03:00,23:45-04:00,1,false|LBSF,SPIM,22:43+03:00,06:27-05:00,300|SPIM,SLLP,19:25-05:00,23:45-04:00,360
LBSF,SLLP,22:43+03:00,00:06-04:00,2,false|LBSF,SPIM,22:43+03:00,06:27-05:00,300|SPIM,SCEL,07:12-05:00,14:16-03:00,320|SCEL,SLLP,21:43-03:00,00:06-04:00,320
LBSF,SLLP,22:43+03:00,00:06-04:00,2,false|LBSF,SPIM,22:43+03:00,06:27-05:00,300|SPIM,SCEL,13:51-05:00,20:55-03:00,340|SCEL,SLLP,21:43-03:00,00:06-04:00,320
LBSF,SLLP,22:43+03:00,18:21-04:00,1,false|LBSF,SPIM,22:43+03:00,06:27-05:00,300|SPIM,SABE,07:21-05:00,14:15-03:00,320|SABE,SLLP,15:33-03:00,18:21-04:00,360
LBSF,SLLP,22:43+03:00,19:55-04:00,1,false|LBSF,SPIM,22:43+03:00,06:27-05:00,300|SPIM,SGAS,07:33-05:00,13:45-04:00,300|SGAS,SLLP,16:01-04:00,19:55-04:00,320
LBSF,SLLP,22:43+03:00,21:00-04:00,1,false|LBSF,SPIM,22:43+03:00,06:27-05:00,300|SPIM,SGAS,07:33-05:00,13:45-04:00,300|SGAS,SLLP,18:06-04:00,21:00-04:00,320
LBSF,SLLP,22:43+03:00,19:55-04:00,1,false|LBSF,SPIM,22:43+03:00,06:27-05:00,300|SPIM,SGAS,09:28-05:00,15:40-04:00,360|SGAS,SLLP,16:01-04:00,19:55-04:00,320
LBSF,SLLP,22:43+03:00,21:00-04:00,1,false|LBSF,SPIM,22:43+03:00,06:27-05:00,300|SPIM,SGAS,09:28-05:00,15:40-04:00,360|SGAS,SLLP,18:06-04:00,21:00-04:00,320
LBSF,SLLP,22:43+03:00,20:34-04:00,1,false|LBSF,SPIM,22:43+03:00,06:27-05:00,300|SPIM,SUAA,08:36-05:00,16:40-03:00,360|SUAA,SLLP,17:38-03:00,20:34-04:00,360
LBSF,SLLP,03:42+03:00,12:52-04:00,0,false|LBSF,SLLP,03:42+03:00,12:52-04:00,360
LBSF,SLLP,13:53+03:00,22:03-04:00,0,false|LBSF,SLLP,13:53+03:00,22:03-04:00,300
LBSF,SLLP,23:26+03:00,08:36-04:00,1,false|LBSF,SLLP,23:26+03:00,08:36-04:00,320
LBSF,SLLP,01:28+03:00,02:28-04:00,1,false|LBSF,SUAA,01:28+03:00,11:08-03:00,340|SUAA,SKBO,12:02-03:00,17:51-05:00,340|SKBO,SLLP,21:33-05:00,02:28-04:00,360
LBSF,SLLP,01:28+03:00,23:06-04:00,0,false|LBSF,SUAA,01:28+03:00,11:08-03:00,340|SUAA,SBBR,14:42-03:00,18:35-03:00,340|SBBR,SLLP,20:16-03:00,23:06-04:00,320
LBSF,SLLP,01:28+03:00,20:34-04:00,0,false|LBSF,SUAA,01:28+03:00,11:08-03:00,340|SUAA,SLLP,17:38-03:00,20:34-04:00,360
LBSF,SLLP,01:28+03:00,00:06-04:00,1,false|LBSF,SUAA,01:28+03:00,11:08-03:00,340|SUAA,SCEL,17:09-03:00,20:47-03:00,300|SCEL,SLLP,21:43-03:00,00:06-04:00,320
LBSF,SLLP,07:38+03:00,05:34-04:00,1,false|LBSF,SUAA,07:38+03:00,17:18-03:00,300|SUAA,SBBR,20:11-03:00,00:04-03:00,320|SBBR,SLLP,02:44-03:00,05:34-04:00,340
LBSF,SLLP,07:38+03:00,17:56-04:00,1,false|LBSF,SUAA,07:38+03:00,17:18-03:00,300|SUAA,SBBR,20:11-03:00,00:04-03:00,320|SBBR,SLLP,14:06-03:00,17:56-04:00,300
LBSF,SLLP,07:38+03:00,23:06-04:00,1,false|LBSF,SUAA,07:38+03:00,17:18-03:00,300|SUAA,SBBR,20:11-03:00,00:04-03:00,320|SBBR,SLLP,20:16-03:00,23:06-04:00,320
LBSF,SLLP,07:38+03:00,20:34-04:00,0,false|LBSF,SUAA,07:38+03:00,17:18-03:00,300|SUAA,SLLP,17:38-03:00,20:34-04:00,360
LBSF,SLLP,07:38+03:00,08:10-04:00,1,false|LBSF,SUAA,07:38+03:00,17:18-03:00,300|SUAA,SCEL,23:26-03:00,02:04-03:00,360|SCEL,SLLP,05:47-03:00,08:10-04:00,300
LBSF,SLLP,07:38+03:00,00:06-04:00,2,false|LBSF,SUAA,07:38+03:00,17:18-03:00,300|SUAA,SCEL,23:26-03:00,02:04-03:00,360|SCEL,SLLP,21:43-03:00,00:06-04:00,320
LBSF,SLLP,07:38+03:00,10:48-04:00,1,false|LBSF,SUAA,07:38+03:00,17:18-03:00,300|SUAA,SGAS,22:17-03:00,00:32-04:00,300|SGAS,SLLP,07:54-04:00,10:48-04:00,360
LBSF,SLLP,07:38+03:00,19:55-04:00,1,false|LBSF,SUAA,07:38+03:00,17:18-03:00,300|SUAA,SGAS,22:17-03:00,00:32-04:00,300|SGAS,SLLP,16:01-04:00,19:55-04:00,320
LBSF,SLLP,07:38+03:00,21:00-04:00,1,false|LBSF,SUAA,07:38+03:00,17:18-03:00,300|SUAA,SGAS,22:17-03:00,00:32-04:00,300|SGAS,SLLP,18:06-04:00,21:00-04:00,320
LBSF,SLLP,07:38+03:00,01:11-04:00,2,false|LBSF,SUAA,07:38+03:00,17:18-03:00,300|SUAA,EDDI,17:38-03:00,14:18+02:00,320|EDDI,SLLP,16:36+02:00,01:11-04:00,360
LBSF,SLLP,07:38+03:00,07:12-04:00,2,false|LBSF,SUAA,07:38+03:00,17:18-03:00,300|SUAA,LKPR,17:46-03:00,14:21+02:00,340|LKPR,SLLP,22:37+02:00,07:12-04:00,360
LBSF,SLLP,07:38+03:00,07:12-04:00,2,false|LBSF,SUAA,07:38+03:00,17:18-03:00,300|SUAA,LKPR,22:21-03:00,19:56+02:00,340|LKPR,SLLP,22:37+02:00,07:12-04:00,360
LBSF,SLLP,07:38+03:00,02:20-04:00,2,false|LBSF,SUAA,07:38+03:00,17:18-03:00,300|SUAA,EKCH,19:19-03:00,16:10+02:00,340|EKCH,SLLP,17:42+02:00,02:20-04:00,300
LBSF,SLLP,07:38+03:00,06:15-04:00,2,false|LBSF,SUAA,07:38+03:00,17:18-03:00,300|SUAA,EKCH,19:19-03:00,16:10+02:00,340|EKCH,SLLP,21:37+02:00,06:15-04:00,320
LBSF,SLLP,14:12+03:00,02:28-04:00,2,false|LBSF,SUAA,14:12+03:00,00:52-03:00,340|SUAA,SKBO,12:02-03:00,17:51-05:00,340|SKBO,SLLP,21:33-05:00,02:28-04:00,360
LBSF,SLLP,14:12+03:00,21:09-04:00,1,false|LBSF,SUAA,14:12+03:00,00:52-03:00,340|SUAA,SEQM,04:39-03:00,09:12-05:00,300|SEQM,SLLP,16:32-05:00,21:09-04:00,320
LBSF,SLLP,14:12+03:00,01:46-04:00,2,false|LBSF,SUAA,14:12+03:00,00:52-03:00,340|SUAA,SEQM,04:39-03:00,09:12-05:00,300|SEQM,SLLP,20:09-05:00,01:46-04:00,320
LBSF,SLLP,14:12+03:00,21:09-04:00,1,false|LBSF,SUAA,14:12+03:00,00:52-03:00,340|SUAA,SEQM,09:09-03:00,14:42-05:00,320|SEQM,SLLP,16:32-05:00,21:09-04:00,320
LBSF,SLLP,14:12+03:00,01:46-04:00,2,false|LBSF,SUAA,14:12+03:00,00:52-03:00,340|SUAA,SEQM,09:09-03:00,14:42-05:00,320|SEQM,SLLP,20:09-05:00,01:46-04:00,320
LBSF,SLLP,14:12+03:00,17:56-04:00,1,false|LBSF,SUAA,14:12+03:00,00:52-03:00,340|SUAA,SBBR,07:19-03:00,11:12-03:00,320|SBBR,SLLP,14:06-03:00,17:56-04:00,300
LBSF,SLLP,14:12+03:00,23:06-04:00,1,false|LBSF,SUAA,14:12+03:00,00:52-03:00,340|SUAA,SBBR,07:19-03:00,11:12-03:00,320|SBBR,SLLP,20:16-03:00,23:06-04:00,320
LBSF,SLLP,14:12+03:00,23:06-04:00,1,false|LBSF,SUAA,14:12+03:00,00:52-03:00,340|SUAA,SBBR,14:42-03:00,18:35-03:00,340|SBBR,SLLP,20:16-03:00,23:06-04:00,320
LBSF,SLLP,14:12+03:00,18:19-04:00,1,false|LBSF,SUAA,14:12+03:00,00:52-03:00,340|SUAA,SPIM,05:54-03:00,09:58-05:00,360|SPIM,SLLP,14:59-05:00,18:19-04:00,360
LBSF,SLLP,14:12+03:00,23:45-04:00,1,false|LBSF,SUAA,14:12+03:00,00:52-03:00,340|SUAA,SPIM,05:54-03:00,09:58-05:00,360|SPIM,SLLP,19:25-05:00,23:45-04:00,360
LBSF,SLLP,14:12+03:00,20:34-04:00,1,false|LBSF,SUAA,14:12+03:00,00:52-03:00,340|SUAA,SLLP,17:38-03:00,20:34-04:00,360
LBSF,SLLP,14:12+03:00,00:06-04:00,2,false|LBSF,SUAA,14:12+03:00,00:52-03:00,340|SUAA,SCEL,02:10-03:00,05:48-03:00,360|SCEL,SLLP,21:43-03:00,00:06-04:00,320
LBSF,SLLP,14:12+03:00,00:06-04:00,2,false|LBSF,SUAA,14:12+03:00,00:52-03:00,340|SUAA,SCEL,10:55-03:00,13:33-03:00,340|SCEL,SLLP,21:43-03:00,00:06-04:00,320
LBSF,SLLP,14:12+03:00,00:06-04:00,2,false|LBSF,SUAA,14:12+03:00,00:52-03:00,340|SUAA,SCEL,17:09-03:00,20:47-03:00,300|SCEL,SLLP,21:43-03:00,00:06-04:00,320
LBSF,SLLP,14:12+03:00,18:21-04:00,1,false|LBSF,SUAA,14:12+03:00,00:52-03:00,340|SUAA,SABE,01:10-03:00,03:23-03:00,340|SABE,SLLP,15:33-03:00,18:21-04:00,360
LBSF,SLLP,14:12+03:00,18:21-04:00,1,false|LBSF,SUAA,14:12+03:00,00:52-03:00,340|SUAA,SABE,08:15-03:00,10:28-03:00,340|SABE,SLLP,15:33-03:00,18:21-04:00,360
LBSF,SLLP,14:12+03:00,10:48-04:00,1,false|LBSF,SUAA,14:12+03:00,00:52-03:00,340|SUAA,SGAS,02:09-03:00,04:24-04:00,340|SGAS,SLLP,07:54-04:00,10:48-04:00,360
LBSF,SLLP,14:12+03:00,19:55-04:00,1,false|LBSF,SUAA,14:12+03:00,00:52-03:00,340|SUAA,SGAS,02:09-03:00,04:24-04:00,340|SGAS,SLLP,16:01-04:00,19:55-04:00,320
LBSF,SLLP,14:12+03:00,21:00-04:00,1,false|LBSF,SUAA,14:12+03:00,00:52-03:00,340|SUAA,SGAS,02:09-03:00,04:24-04:00,340|SGAS,SLLP,18:06-04:00,21:00-04:00,320
LBSF,SLLP,14:12+03:00,19:55-04:00,1,false|LBSF,SUAA,14:12+03:00,00:52-03:00,340|SUAA,SGAS,08:15-03:00,10:30-04:00,300|SGAS,SLLP,16:01-04:00,19:55-04:00,320
LBSF,SLLP,14:12+03:00,21:00-04:00,1,false|LBSF,SUAA,14:12+03:00,00:52-03:00,340|SUAA,SGAS,08:15-03:00,10:30-04:00,300|SGAS,SLLP,18:06-04:00,21:00-04:00,320
LBSF,SLLP,18:00+03:00,02:28-04:00,2,false|LBSF,SUAA,18:00+03:00,04:40-03:00,340|SUAA,SKBO,12:02-03:00,17:51-05:00,340|SKBO,SLLP,21:33-05:00,02:28-04:00,360
LBSF,SLLP,18:00+03:00,21:09-04:00,1,false|LBSF,SUAA,18:00+03:00,04:40-03:00,340|SUAA,SEQM,09:09-03:00,14:42-05:00,320|SEQM,SLLP,16:32-05:00,21:09-04:00,320
LBSF,SLLP,18:00+03:00,01:46-04:00,2,false|LBSF,SUAA,18:00+03:00,04:40-03:00,340|SUAA,SEQM,09:09-03:00,14:42-05:00,320|SEQM,SLLP,20:09-05:00,01:46-04:00,320
LBSF,SLLP,18:00+03:00,17:56-04:00,1,false|LBSF,SUAA,18:00+03:00,04:40-03:00,340|SUAA,SBBR,07:19-03:00,11:12-03:00,320|SBBR,SLLP,14:06-03:00,17:56-04:00,300
LBSF,SLLP,18:00+03:00,23:06-04:00,1,false|LBSF,SUAA,18:00+03:00,04:40-03:00,340|SUAA,SBBR,07:19-03:00,11:12-03:00,320|SBBR,SLLP,20:16-03:00,23:06-04:00,320
LBSF,SLLP,18:00+03:00,23:06-04:00,1,false|LBSF,SUAA,18:00+03:00,04:40-03:00,340|SUAA,SBBR,14:42-03:00,18:35-03:00,340|SBBR,SLLP,20:16-03:00,23:06-04:00,320
LBSF,SLLP,18:00+03:00,18:19-04:00,1,false|LBSF,SUAA,18:00+03:00,04:40-03:00,340|SUAA,SPIM,05:54-03:00,09:58-05:00,360|SPIM,SLLP,14:59-05:00,18:19-04:00,360
LBSF,SLLP,18:00+03:00,23:45-04:00,1,false|LBSF,SUAA,18:00+03:00,04:40-03:00,340|SUAA,SPIM,05:54-03:00,09:58-05:00,360|SPIM,SLLP,19:25-05:00,23:45-04:00,360
LBSF,SLLP,18:00+03:00,20:34-04:00,1,false|LBSF,SUAA,18:00+03:00,04:40-03:00,340|SUAA,SLLP,17:38-03:00,20:34-04:00,360
LBSF,SLLP,18:00+03:00,00:06-04:00,2,false|LBSF,SUAA,18:00+03:00,04:40-03:00,340|SUAA,SCEL,10:55-03:00,13:33-03:00,340|SCEL,SLLP,21:43-03:00,00:06-04:00,320
LBSF,SLLP,18:00+03:00,00:06-04:00,2,false|LBSF,SUAA,18:00+03:00,04:40-03:00,340|SUAA,SCEL,17:09-03:00,20:47-03:00,300|SCEL,SLLP,21:43-03:00,00:06-04:00,320
LBSF,SLLP,18:00+03:00,18:21-04:00,1,false|LBSF,SUAA,18:00+03:00,04:40-03:00,340|SUAA,SABE,08:15-03:00,10:28-03:00,340|SABE,SLLP,15:33-03:00,18:21-04:00,360
LBSF,SLLP,18:00+03:00,19:55-04:00,1,false|LBSF,SUAA,18:00+03:00,04:40-03:00,340|SUAA,SGAS,08:15-03:00,10:30-04:00,300|SGAS,SLLP,16:01-04:00,19:55-04:00,320
LBSF,SLLP,18:00+03:00,21:00-04:00,1,false|LBSF,SUAA,18:00+03:00,04:40-03:00,340|SUAA,SGAS,08:15-03:00,10:30-04:00,300|SGAS,SLLP,18:06-04:00,21:00-04:00,320
LBSF,SLLP,06:57+03:00,02:28-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,SKBO,08:17+02:00,15:49-05:00,360|SKBO,SLLP,21:33-05:00,02:28-04:00,360
LBSF,SLLP,06:57+03:00,02:28-04:00,2,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,SKBO,18:50+02:00,01:22-05:00,300|SKBO,SLLP,21:33-05:00,02:28-04:00,360
LBSF,SLLP,06:57+03:00,01:46-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,SEQM,10:12+02:00,18:31-05:00,320|SEQM,SLLP,20:09-05:00,01:46-04:00,320
LBSF,SLLP,06:57+03:00,08:46-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,SEQM,17:18+02:00,01:37-05:00,320|SEQM,SLLP,03:09-05:00,08:46-04:00,340
LBSF,SLLP,06:57+03:00,13:02-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,SEQM,17:18+02:00,01:37-05:00,320|SEQM,SLLP,08:25-05:00,13:02-04:00,320
LBSF,SLLP,06:57+03:00,21:09-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,SEQM,17:18+02:00,01:37-05:00,320|SEQM,SLLP,16:32-05:00,21:09-04:00,320
LBSF,SLLP,06:57+03:00,01:46-04:00,2,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,SEQM,17:18+02:00,01:37-05:00,320|SEQM,SLLP,20:09-05:00,01:46-04:00,320
LBSF,SLLP,06:57+03:00,06:53-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,SVMI,18:00+02:00,01:09-04:00,360|SVMI,SLLP,01:15-04:00,06:53-04:00,300
LBSF,SLLP,06:57+03:00,05:34-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,SBBR,17:10+02:00,01:44-03:00,340|SBBR,SLLP,02:44-03:00,05:34-04:00,340
LBSF,SLLP,06:57+03:00,17:56-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,SBBR,17:10+02:00,01:44-03:00,340|SBBR,SLLP,14:06-03:00,17:56-04:00,300
LBSF,SLLP,06:57+03:00,23:06-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,SBBR,17:10+02:00,01:44-03:00,340|SBBR,SLLP,20:16-03:00,23:06-04:00,320
LBSF,SLLP,06:57+03:00,09:15-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,SPIM,20:00+02:00,05:19-05:00,360|SPIM,SLLP,05:55-05:00,09:15-04:00,300
LBSF,SLLP,06:57+03:00,12:57-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,SPIM,20:00+02:00,05:19-05:00,360|SPIM,SLLP,08:37-05:00,12:57-04:00,360
LBSF,SLLP,06:57+03:00,18:19-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,SPIM,20:00+02:00,05:19-05:00,360|SPIM,SLLP,14:59-05:00,18:19-04:00,360
LBSF,SLLP,06:57+03:00,23:45-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,SPIM,20:00+02:00,05:19-05:00,360|SPIM,SLLP,19:25-05:00,23:45-04:00,360
LBSF,SLLP,06:57+03:00,18:59-04:00,0,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,SLLP,09:15+02:00,18:59-04:00,320
LBSF,SLLP,06:57+03:00,21:39-04:00,0,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,SLLP,12:55+02:00,21:39-04:00,360
LBSF,SLLP,06:57+03:00,03:43-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,SLLP,18:59+02:00,03:43-04:00,360
LBSF,SLLP,06:57+03:00,08:10-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,SCEL,13:27+02:00,01:52-03:00,320|SCEL,SLLP,05:47-03:00,08:10-04:00,300
LBSF,SLLP,06:57+03:00,00:06-04:00,2,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,SCEL,13:27+02:00,01:52-03:00,320|SCEL,SLLP,21:43-03:00,00:06-04:00,320
LBSF,SLLP,06:57+03:00,00:06-04:00,2,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,SCEL,22:15+02:00,10:40-03:00,300|SCEL,SLLP,21:43-03:00,00:06-04:00,320
LBSF,SLLP,06:57+03:00,20:34-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,SUAA,17:04+02:00,04:18-03:00,300|SUAA,SLLP,17:38-03:00,20:34-04:00,360
LBSF,SLLP,06:57+03:00,20:34-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,SUAA,18:28+02:00,05:42-03:00,300|SUAA,SLLP,17:38-03:00,20:34-04:00,360
LBSF,SLLP,06:57+03:00,15:52-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,EDDI,23:42+02:00,02:20+02:00,340|EDDI,SLLP,06:17+02:00,15:52-04:00,360
LBSF,SLLP,06:57+03:00,20:11-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,EDDI,23:42+02:00,02:20+02:00,340|EDDI,SLLP,11:36+02:00,20:11-04:00,300
LBSF,SLLP,06:57+03:00,01:11-04:00,2,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,EDDI,23:42+02:00,02:20+02:00,340|EDDI,SLLP,16:36+02:00,01:11-04:00,360
LBSF,SLLP,06:57+03:00,23:58-04:00,0,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,EBCI,10:13+02:00,13:08+02:00,360|EBCI,SLLP,15:13+02:00,23:58-04:00,360
LBSF,SLLP,06:57+03:00,05:41-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,EBCI,10:13+02:00,13:08+02:00,360|EBCI,SLLP,21:56+02:00,05:41-04:00,360
LBSF,SLLP,06:57+03:00,07:12-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,LKPR,11:57+02:00,14:18+02:00,320|LKPR,SLLP,22:37+02:00,07:12-04:00,360
LBSF,SLLP,06:57+03:00,07:12-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,LKPR,16:24+02:00,19:45+02:00,300|LKPR,SLLP,22:37+02:00,07:12-04:00,360
LBSF,SLLP,06:57+03:00,06:46-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,LDZA,11:52+02:00,13:30+02:00,360|LDZA,SLLP,21:11+02:00,06:46-04:00,360
LBSF,SLLP,06:57+03:00,06:46-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,LDZA,12:58+02:00,14:36+02:00,300|LDZA,SLLP,21:11+02:00,06:46-04:00,360
LBSF,SLLP,06:57+03:00,02:20-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,EKCH,09:36+02:00,13:39+02:00,320|EKCH,SLLP,17:42+02:00,02:20-04:00,300
LBSF,SLLP,06:57+03:00,06:15-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,EKCH,09:36+02:00,13:39+02:00,320|EKCH,SLLP,21:37+02:00,06:15-04:00,320
LBSF,SLLP,06:57+03:00,19:57-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,EKCH,22:57+02:00,02:00+02:00,340|EKCH,SLLP,10:19+02:00,19:57-04:00,360
LBSF,SLLP,06:57+03:00,02:20-04:00,2,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,EKCH,22:57+02:00,02:00+02:00,340|EKCH,SLLP,17:42+02:00,02:20-04:00,300
LBSF,SLLP,06:57+03:00,06:15-04:00,2,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,EKCH,22:57+02:00,02:00+02:00,340|EKCH,SLLP,21:37+02:00,06:15-04:00,320
LBSF,SLLP,06:57+03:00,07:07-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,EHAM,17:31+02:00,21:37+02:00,340|EHAM,SLLP,23:15+02:00,07:07-04:00,320
LBSF,SLLP,06:57+03:00,09:34-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,EHAM,20:50+02:00,00:56+02:00,340|EHAM,SLLP,01:42+02:00,09:34-04:00,360
LBSF,SLLP,06:57+03:00,19:30-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,EHAM,20:50+02:00,00:56+02:00,340|EHAM,SLLP,11:38+02:00,19:30-04:00,300
LBSF,SLLP,06:57+03:00,20:35-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,EHAM,20:50+02:00,00:56+02:00,340|EHAM,SLLP,12:43+02:00,20:35-04:00,340
LBSF,SLLP,06:57+03:00,10:26-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,VIDP,07:47+02:00,18:35+05:00,360|VIDP,SLLP,21:05+05:00,10:26-04:00,300
LBSF,SLLP,06:57+03:00,20:43-04:00,0,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,RKSI,09:21+02:00,18:17+09:00,320|RKSI,SLLP,19:52+09:00,20:43-04:00,340
LBSF,SLLP,06:57+03:00,11:15-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,RKSI,22:09+02:00,07:05+09:00,300|RKSI,SLLP,10:24+09:00,11:15-04:00,320
LBSF,SLLP,06:57+03:00,20:43-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,RKSI,22:09+02:00,07:05+09:00,300|RKSI,SLLP,19:52+09:00,20:43-04:00,340
LBSF,SLLP,06:57+03:00,07:29-04:00,1,false|LBSF,LATI,06:57+03:00,07:23+02:00,300|LATI,VTBS,13:03+02:00,00:07+07:00,340|VTBS,SLLP,05:58+07:00,07:29-04:00,360
